date,geography,indicator_name,unit,value,source,frequency
2016-01,Canada,Non-mortgage interest paid,Dollars,38044.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-01,Canada,Of which: consumer debt ,Dollars,33592.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-01,Canada,Debt service ratio,Ratio,14.17,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-01,Canada,Mortgage debt service ratio,Ratio,6.63,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-01,Canada,Non-mortgage debt service ratio,Ratio,7.55,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-01,Canada,"Debt service ratio, interest only",Ratio,6.52,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-01,Canada,"Mortgage debt service ratio, interest only",Ratio,3.31,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-01,Canada,"Non-mortgage debt service ratio, interest only",Ratio,3.21,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-01,Canada,"Of which: consumer debt service ratio, interest only",Ratio,2.83,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-01,Canada,Household income,Dollars,413068.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-01,Canada,Disposable income ,Dollars,262850.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-01,Canada,Plus: Interest paid,Dollars,19583.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-01,Canada,Total debt payments,Dollars,42203.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-01,Canada,Mortgage debt payments,Dollars,19840.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-01,Canada,Non-mortgage debt payments,Dollars,22363.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-01,Canada,Total interest paid,Dollars,19583.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-01,Canada,Mortgage interest paid,Dollars,9978.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-01,Canada,Non-mortgage interest paid,Dollars,9605.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-01,Canada,Of which: consumer debt ,Dollars,8473.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-01,Canada,Debt service ratio,Ratio,14.94,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-01,Canada,Mortgage debt service ratio,Ratio,7.02,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-01,Canada,Non-mortgage debt service ratio,Ratio,7.92,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-01,Canada,"Debt service ratio, interest only",Ratio,6.93,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-01,Canada,"Mortgage debt service ratio, interest only",Ratio,3.53,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-01,Canada,"Non-mortgage debt service ratio, interest only",Ratio,3.4,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-01,Canada,"Of which: consumer debt service ratio, interest only",Ratio,3.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-04,Canada,Household income,Dollars,1696164.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-04,Canada,Disposable income ,Dollars,1128120.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-04,Canada,Plus: Interest paid,Dollars,78916.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-04,Canada,Total debt payments,Dollars,171156.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-04,Canada,Mortgage debt payments,Dollars,80896.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-04,Canada,Non-mortgage debt payments,Dollars,90260.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-04,Canada,Total interest paid,Dollars,78916.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-04,Canada,Mortgage interest paid,Dollars,40352.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-04,Canada,Non-mortgage interest paid,Dollars,38564.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-04,Canada,Of which: consumer debt ,Dollars,33976.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-04,Canada,Debt service ratio,Ratio,14.18,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-04,Canada,Mortgage debt service ratio,Ratio,6.7,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-04,Canada,Non-mortgage debt service ratio,Ratio,7.48,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-04,Canada,"Debt service ratio, interest only",Ratio,6.54,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-04,Canada,"Mortgage debt service ratio, interest only",Ratio,3.34,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-04,Canada,"Non-mortgage debt service ratio, interest only",Ratio,3.19,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-04,Canada,"Of which: consumer debt service ratio, interest only",Ratio,2.81,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-04,Canada,Household income,Dollars,420340.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-04,Canada,Disposable income ,Dollars,272703.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-04,Canada,Plus: Interest paid,Dollars,19229.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-04,Canada,Total debt payments,Dollars,42361.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-04,Canada,Mortgage debt payments,Dollars,19941.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-04,Canada,Non-mortgage debt payments,Dollars,22420.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-04,Canada,Total interest paid,Dollars,19229.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-04,Canada,Mortgage interest paid,Dollars,9787.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-04,Canada,Non-mortgage interest paid,Dollars,9442.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-04,Canada,Of which: consumer debt ,Dollars,8311.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-04,Canada,Debt service ratio,Ratio,14.51,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-04,Canada,Mortgage debt service ratio,Ratio,6.83,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-04,Canada,Non-mortgage debt service ratio,Ratio,7.68,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-04,Canada,"Debt service ratio, interest only",Ratio,6.59,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-04,Canada,"Mortgage debt service ratio, interest only",Ratio,3.35,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-04,Canada,"Non-mortgage debt service ratio, interest only",Ratio,3.23,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-04,Canada,"Of which: consumer debt service ratio, interest only",Ratio,2.85,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-07,Canada,Household income,Dollars,1709168.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-07,Canada,Disposable income ,Dollars,1141024.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-07,Canada,Plus: Interest paid,Dollars,78228.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-07,Canada,Total debt payments,Dollars,172476.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-07,Canada,Mortgage debt payments,Dollars,81860.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-07,Canada,Non-mortgage debt payments,Dollars,90616.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-07,Canada,Total interest paid,Dollars,78228.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-07,Canada,Mortgage interest paid,Dollars,40512.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-07,Canada,Non-mortgage interest paid,Dollars,37716.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-07,Canada,Of which: consumer debt ,Dollars,33252.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-07,Canada,Debt service ratio,Ratio,14.15,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-07,Canada,Mortgage debt service ratio,Ratio,6.71,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-07,Canada,Non-mortgage debt service ratio,Ratio,7.43,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-07,Canada,"Debt service ratio, interest only",Ratio,6.42,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-07,Canada,"Mortgage debt service ratio, interest only",Ratio,3.32,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-07,Canada,"Non-mortgage debt service ratio, interest only",Ratio,3.09,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-07,Canada,"Of which: consumer debt service ratio, interest only",Ratio,2.73,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-07,Canada,Household income,Dollars,434294.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-07,Canada,Disposable income ,Dollars,299149.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-07,Canada,Plus: Interest paid,Dollars,19618.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-07,Canada,Total debt payments,Dollars,43142.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-07,Canada,Mortgage debt payments,Dollars,20455.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-07,Canada,Non-mortgage debt payments,Dollars,22687.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-07,Canada,Total interest paid,Dollars,19618.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-07,Canada,Mortgage interest paid,Dollars,10139.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-07,Canada,Non-mortgage interest paid,Dollars,9479.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-07,Canada,Of which: consumer debt ,Dollars,8357.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-07,Canada,Debt service ratio,Ratio,13.53,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-07,Canada,Mortgage debt service ratio,Ratio,6.42,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-07,Canada,Non-mortgage debt service ratio,Ratio,7.12,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-07,Canada,"Debt service ratio, interest only",Ratio,6.15,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-07,Canada,"Mortgage debt service ratio, interest only",Ratio,3.18,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-07,Canada,"Non-mortgage debt service ratio, interest only",Ratio,2.97,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-07,Canada,"Of which: consumer debt service ratio, interest only",Ratio,2.62,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-10,Canada,Household income,Dollars,1728392.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-10,Canada,Disposable income ,Dollars,1154244.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-10,Canada,Plus: Interest paid,Dollars,79048.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-10,Canada,Total debt payments,Dollars,174128.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-10,Canada,Mortgage debt payments,Dollars,82688.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-10,Canada,Non-mortgage debt payments,Dollars,91440.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-10,Canada,Total interest paid,Dollars,79048.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-10,Canada,Mortgage interest paid,Dollars,40348.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-10,Canada,Non-mortgage interest paid,Dollars,38700.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-10,Canada,Of which: consumer debt ,Dollars,34148.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-10,Canada,Debt service ratio,Ratio,14.12,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-10,Canada,Mortgage debt service ratio,Ratio,6.7,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-10,Canada,Non-mortgage debt service ratio,Ratio,7.41,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-10,Canada,"Debt service ratio, interest only",Ratio,6.41,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-10,Canada,"Mortgage debt service ratio, interest only",Ratio,3.27,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-10,Canada,"Non-mortgage debt service ratio, interest only",Ratio,3.14,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-10,Canada,"Of which: consumer debt service ratio, interest only",Ratio,2.77,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-10,Canada,Household income,Dollars,436597.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-10,Canada,Disposable income ,Dollars,298056.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-10,Canada,Plus: Interest paid,Dollars,19933.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-10,Canada,Total debt payments,Dollars,43722.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-10,Canada,Mortgage debt payments,Dollars,20750.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-10,Canada,Non-mortgage debt payments,Dollars,22972.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-10,Canada,Total interest paid,Dollars,19933.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-10,Canada,Mortgage interest paid,Dollars,10203.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-10,Canada,Non-mortgage interest paid,Dollars,9730.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-10,Canada,Of which: consumer debt ,Dollars,8601.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-10,Canada,Debt service ratio,Ratio,13.75,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-10,Canada,Mortgage debt service ratio,Ratio,6.53,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-10,Canada,Non-mortgage debt service ratio,Ratio,7.22,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-10,Canada,"Debt service ratio, interest only",Ratio,6.27,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-10,Canada,"Mortgage debt service ratio, interest only",Ratio,3.21,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-10,Canada,"Non-mortgage debt service ratio, interest only",Ratio,3.06,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2016-10,Canada,"Of which: consumer debt service ratio, interest only",Ratio,2.7,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2017-01,Canada,Household income,Dollars,1739208.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2017-01,Canada,Disposable income ,Dollars,1158008.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2017-01,Canada,Plus: Interest paid,Dollars,79960.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2017-01,Canada,Total debt payments,Dollars,177136.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2017-01,Canada,Mortgage debt payments,Dollars,83848.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2017-01,Canada,Non-mortgage debt payments,Dollars,93288.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2017-01,Canada,Total interest paid,Dollars,79960.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2017-01,Canada,Mortgage interest paid,Dollars,40548.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2017-01,Canada,Non-mortgage interest paid,Dollars,39412.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2017-01,Canada,Of which: consumer debt ,Dollars,34488.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2017-01,Canada,Debt service ratio,Ratio,14.31,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2017-01,Canada,Mortgage debt service ratio,Ratio,6.77,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2017-01,Canada,Non-mortgage debt service ratio,Ratio,7.54,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2017-01,Canada,"Debt service ratio, interest only",Ratio,6.46,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2017-01,Canada,"Mortgage debt service ratio, interest only",Ratio,3.28,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2017-01,Canada,"Non-mortgage debt service ratio, interest only",Ratio,3.18,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2017-01,Canada,"Of which: consumer debt service ratio, interest only",Ratio,2.79,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2017-01,Canada,Household income,Dollars,427569.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2017-01,Canada,Disposable income ,Dollars,275426.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2017-01,Canada,Plus: Interest paid,Dollars,20077.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2017-01,Canada,Total debt payments,Dollars,44194.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2017-01,Canada,Mortgage debt payments,Dollars,20891.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2017-01,Canada,Non-mortgage debt payments,Dollars,23303.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2017-01,Canada,Total interest paid,Dollars,20077.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2017-01,Canada,Mortgage interest paid,Dollars,10105.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2017-01,Canada,Non-mortgage interest paid,Dollars,9972.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2017-01,Canada,Of which: consumer debt ,Dollars,8713.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2017-01,Canada,Debt service ratio,Ratio,14.96,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2017-01,Canada,Mortgage debt service ratio,Ratio,7.07,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2017-01,Canada,Non-mortgage debt service ratio,Ratio,7.89,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2017-01,Canada,"Debt service ratio, interest only",Ratio,6.79,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2017-01,Canada,"Mortgage debt service ratio, interest only",Ratio,3.42,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2017-01,Canada,"Non-mortgage debt service ratio, interest only",Ratio,3.37,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2017-01,Canada,"Of which: consumer debt service ratio, interest only",Ratio,2.95,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2017-04,Canada,Household income,Dollars,1765116.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
